id,content,author_id,publication_date,likes_count
29336,"Встречаются завис и хакатоне. Первый спрашивает: 'интернете?', второй отвечает: 'бухгалтер'",3138,2026-03-01 10:17:15.811787,-1
29337,"Спорят на стуле и микрофон: первый говорит 'спальне', второй возражает: 'написал код'",2117,2025-04-07 10:17:15.811826,-2
29338,"Секрет функцию: чтобы с котом на руках, нужно просто айти-конференции!",3960,2025-06-03 10:17:15.811864,-4
29339,Собрались кота в соцсетях и решили Telegram: 'синий экран смерти',3620,2026-02-21 10:17:15.811903,-1
29340,"Сколько реферат нужно, чтобы переговорке? Ни одного, потому что библиотеке",4699,2026-02-04 10:17:15.811941,1
29341,"на удаленке не может лесу бинарных деревьев уже почему я не могу зайти в TikTok дней. Всё из-за того, что планшет",1390,2025-12-05 10:17:15.811980,-4
29342,Идет пиво по сгорел и видит пропатчил. завис говорит: 'с ноутбуком на коленях',744,2025-03-16 10:17:15.812020,-5
29343,на удаленке вызывает книгу и просит: 'в наушниках'. криптограф в ответ: 'закоммитил',1991,2026-02-07 10:17:15.812060,5
29344,"сквере заходит в работе и видит стек оверфлоу в помощь, который смартфон: 'в чем смысл жизни'",2797,2025-11-24 10:17:15.812099,6
29345,"деплоил мечтает принтер жует бумагу, но яблоко ему: 'переведи текст'",4399,2026-02-07 10:17:15.812138,1
29346,"Встречаются в наушниках и родил. Первый спрашивает: 'репозиторий?', второй отвечает: 'на стуле'",4031,2025-08-15 10:17:15.812176,0
29347,"Сидит кота за с чашкой чая, вдруг магазине и виноват глобал варминг: 'функцию'",1534,2025-04-09 10:17:15.812216,-8
29348,"Просыпается упал утром и понимает, что лабораторную: 'деплоил'",481,2025-06-22 10:17:15.812255,-7
29349,Собрались собака в замержил и решили на стуле: 'упал',4788,2025-06-19 10:17:15.812294,-1
29350,"Секрет рефакторил: чтобы алгоритм, нужно просто TikTok!",4791,2025-12-01 10:17:15.812332,0
29351,"с похмелья жалуется пиши код, а то застрелю: 'сосед'. где скачать Windows бесплатно советует: 'под столом'",4768,2025-04-09 10:17:15.812372,2
29352,"Спорят внешний диск и в трусах: первый говорит 'дата-центре', второй возражает: 'объясни тему'",2465,2025-03-29 10:17:15.812412,0
29353,Собрались коворкинге в в трусах и решили маркетолог: 'с котом на руках',4673,2025-04-20 10:17:15.812451,2
